Trend data for Model:	
Model time base:		3
Plot duration (secs):		1800

Plot information - trends












Plot information - trajectories














Tag-names		24_PC1024:Measurement		24_PC1024:InternalSetpoint		24_PC1024:ControllerOutput		24_FC1005:Measurement		24_FC1005:InternalSetpoint		24_FC1019:Measurement		24_FC1019:InternalSetpoint		24_FC1019:ControllerOutput		24_LC1016:Measurement		24_LC1016:InternalSetpoint		24_LC1016:ControllerOutput		24_LC1015:Measurement		24_LC1015:InternalSetpoint		24_LC1015:ControllerOutput		24_FC1015:Measurement		24_FC1015:InternalSetpoint		24_FC1015:ControllerOutput		24_LC1028:Measurement		24_LC1028:InternalSetpoint		24_LC1028:ControllerOutput		24_TC1015:Measurement		24_TC1015:InternalSetpoint		24_TC1015:ControllerOutput		24_TC1088:Measurement		24_TC1088:InternalSetpoint		24_TC1088:ControllerOutput
Units		barg		barg		%		t/h		t/h		t/h		t/h		%		%		%		t/h		%		%		t/h		t/h		t/h		%		%		%		%		C		C		t/h		C		C		%
Legend titles																																																				
600		3.786816		3.78675		40.1547		17.10948		13.4079		23.01994		22.93903		79.28332		52.51441		54		4.878104		40.35953		40		22.98496		93.85641		98.22718		56.50542		52.7492		52.95804		59.56984		35.2953		35.3		98.15406		48.47672		48.51		52.4699
603		3.786417		3.78675		40.13506		7.730645		13.4079		23.00707		22.96732		79.32339		52.41947		54		4.591729		40.32453		40		22.96444		102.6489		98.23716		54.31838		52.77229		52.72901		62.09108		35.30253		35.3		98.25835		48.4833		48.51		52.53561
606		3.786123		3.78675		40.12026		16.4426		13.4079		22.95605		22.99565		79.41128		52.44744		54		4.659209		40.30733		40		22.95464		94.3578		98.4092		56.41567		52.68478		52.69739		61.53021		35.31138		35.3		98.38602		48.51206		48.51		52.82318
609		3.785266		3.78675		40.07744		8.177778		13.4079		22.98785		22.96581		79.34985		52.45041		54		4.654798		40.38045		40		22.99902		102.2265		97.97477		54.35162		52.7555		52.71025		62.10651		35.30362		35.3		98.27515		48.517		48.51		52.87253
612		3.787733		3.78675		40.20097		17.21589		13.4079		22.95309		22.95684		79.37541		52.5182		54		4.837056		40.31051		40		22.95754		93.71099		98.09228		56.49261		52.70701		52.65272		62.1959		35.29554		35.3		98.15743		48.50449		48.51		52.74732
615		3.786661		3.78675		40.14756		8.539866		13.4079		22.89951		22.96749		79.45208		52.42995		54		4.569701		40.28772		40		22.94435		102.0269		98.46732		54.51301		52.69015		52.75353		61.01874		35.29898		35.3		98.207		48.51561		48.51		52.85837
618		3.785183		3.78675		40.07373		15.90954		13.4079		22.92444		22.97563		79.44718		52.56958		54		4.958737		40.3566		40		22.9862		94.66962		98.44347		56.33016		52.75894		52.80736		61.16421		35.30431		35.3		98.2834		48.5045		48.51		52.74728
621		3.786461		3.78675		40.13778		8.521694		13.4079		22.99172		22.96168		79.37093		52.48365		54		4.698135		40.32463		40		22.96752		101.7739		98.00006		54.45304		52.72705		52.76991		61.21655		35.29677		35.3		98.17366		48.52161		48.51		52.91845
624		3.786463		3.78675		40.13815		16.69942		13.4079		22.99463		22.95241		79.35056		52.46099		54		4.619894		40.32951		40		22.97096		94.05559		98.26849		56.43593		52.80088		52.72612		62.39161		35.29205		35.3		98.10463		48.4993		48.51		52.69524
627		3.787061		3.78675		40.16829		8.014644		13.4079		22.98377		22.99121		79.39883		52.39708		54		4.422542		40.32143		40		22.96663		102.3966		98.17306		54.33635		52.66972		52.86637		59.6778		35.28023		35.3		97.93274		48.51896		48.51		52.89179
630		3.786964		3.78675		40.1635		16.30075		13.4079		22.96025		22.96447		79.38719		52.46533		54		4.606025		40.34294		40		22.98002		94.22939		98.14305		56.35137		52.69191		52.67396		61.82202		35.28169		35.3		97.95331		48.4994		48.51		52.69608
633		3.786538		3.78675		40.14256		8.787039		13.4079		22.93366		22.96194		79.40582		52.4503		54		4.549599		40.36818		40		22.99565		101.6075		98.31037		54.55774		52.75521		52.72737		61.91914		35.30001		35.3		98.21732		48.5115		48.51		52.81719
636		3.78675		3.78675		40.15298		16.35239		13.4079		22.9916		22.96292		79.35743		52.45418		54		4.547607		40.28789		40		22.94797		94.56756		98.32368		56.30975		52.77161		52.56587		63.69987		35.30916		35.3		98.34855		48.50522		48.51		52.75414
639		3.786232		3.78675		40.12735		8.16595		13.4079		22.95333		22.94904		79.37846		52.5413		54		4.785405		40.33151		40		22.97464		102.2427		98.31979		54.40438		52.74661		52.74185		61.68958		35.29841		35.3		98.19431		48.50643		48.51		52.76616
642		3.787456		3.78675		40.18886		17.13566		13.4079		22.9507		22.97685		79.41073		52.48172		54		4.600603		40.37168		40		22.99924		93.68243		98.38699		56.54852		52.73876		52.55874		63.44286		35.2862		35.3		98.01826		48.49921		48.51		52.69387
645		3.784371		3.78675		40.03484		8.469929		13.4079		22.98061		22.95216		79.36269		52.42432		54		4.422133		40.331		40		22.97533		101.958		98.29931		54.46855		52.73707		52.80421		60.97072		35.298		35.3		98.18921		48.4982		48.51		52.68371
648		3.786471		3.78675		40.13992		16.11847		13.4079		22.97116		22.98624		79.40507		52.39352		54		4.320092		40.31055		40		22.96356		94.63954		98.33669		56.29444		52.7496		52.68197		62.3199		35.3075		35.3		98.32611		48.49033		48.51		52.60482
651		3.786444		3.78675		40.13886		8.46617		13.4079		23.0146		22.97205		79.34708		52.52467		54		4.684486		40.28401		40		22.94812		101.8183		98.42186		54.53353		52.71053		52.79761		60.77229		35.31607		35.3		98.44938		48.49579		48.51		52.65929
654		3.787029		3.78675		40.16805		16.75708		13.4079		23.03205		22.95913		79.31497		52.44955		54		4.454928		40.33272		40		22.97783		94.07214		98.14301		56.38855		52.77917		52.52582		64.17572		35.29387		35.3		98.12921		48.49424		48.51		52.64364
657		3.785938		3.78675		40.11359		7.821221		13.4079		22.97884		22.9671		79.37709		52.39082		54		4.272435		40.3012		40		22.9594		102.5984		98.41518		54.34073		52.76646		52.63987		62.90784		35.30582		35.3		98.30264		48.50331		48.51		52.73432
660		3.787397		3.78675		40.18631		15.94146		13.4079		22.94412		22.95338		79.40182		52.45203		54		4.435536		40.29839		40		22.9582		94.54853		97.84708		56.19264		52.76197		52.74648		61.79663		35.29995		35.3		98.21791		48.51448		48.51		52.84589
663		3.786254		3.78675		40.12901		8.552537		13.4079		23.01041		22.96626		79.34051		52.5118		54		4.594333		40.33373		40		22.97988		101.9117		98.3138		54.48418		52.79457		52.82234		61.36378		35.29389		35.3		98.13173		48.52457		48.51		52.94681
666		3.787905		3.78675		40.21154		16.83964		13.4079		22.98063		22.97786		79.38344		52.41251		54		4.295043		40.35798		40		22.9949		93.98567		98.24211		56.43618		52.76745		52.79045		61.41075		35.30458		35.3		98.28548		48.51668		48.51		52.8679
669		3.786836		3.78675		40.15828		7.8323		13.4079		23.00028		22.98104		79.37268		52.51598		54		4.579692		40.27556		40		22.94594		102.5355		98.18154		54.29709		52.79772		52.82801		61.33828		35.29707		35.3		98.17727		48.52167		48.51		52.91779
672		3.788975		3.78675		40.26562		16.03276		13.4079		22.98909		22.97291		79.38522		52.45852		54		4.400794		40.29236		40		22.95652		94.60124		98.26118		56.28316		52.77344		52.84484		60.92872		35.28302		35.3		97.97488		48.50838		48.51		52.78471
675		3.786479		3.78675		40.14091		8.512543		13.4079		22.99627		22.96112		79.35988		52.43767		54		4.327196		40.32159		40		22.97453		101.8634		98.11374		54.44195		52.73792		52.72876		61.73414		35.31655		35.3		98.45731		48.51903		48.51		52.8911
678		3.787958		3.78675		40.21491		16.79348		13.4079		22.99796		22.94049		79.33179		52.5022		54		4.499822		40.32679		40		22.97814		94.19965		98.19053		56.36884		52.78261		52.79075		61.56119		35.28589		35.3		98.01628		48.50971		48.51		52.79793
681		3.78592		3.78675		40.11297		7.836283		13.4079		23.03205		23.00654		79.36235		52.46461		54		4.378269		40.23309		40		22.92238		102.5251		98.41316		54.35282		52.76978		52.88619		60.47808		35.30883		35.3		98.34519		48.51034		48.51		52.80409
684		3.786193		3.78675		40.12659		15.99959		13.4079		22.90597		22.95236		79.44111		52.47849		54		4.404991		40.29475		40		22.95985		94.6785		98.30044		56.26894		52.73386		52.73239		61.65504		35.2982		35.3		98.19283		48.50446		48.51		52.74526
687		3.785885		3.78675		40.11166		8.423105		13.4079		23.02126		22.97308		79.34622		52.51943		54		4.509622		40.33707		40		22.98573		101.8499		98.26757		54.48189		52.77663		52.7398		62.00894		35.29416		35.3		98.13543		48.50251		48.51		52.72568
690		3.787147		3.78675		40.17501		16.75893		13.4079		22.93755		22.96364		79.42356		52.42215		54		4.216096		40.25347		40		22.93604		94.13973		98.47089		56.45224		52.71846		52.77597		61.06632		35.29681		35.3		98.17442		48.51341		48.51		52.83461
693		3.785258		3.78675		40.0803		7.885848		13.4079		22.95056		22.94908		79.40039		52.45136		54		4.286634		40.28492		40		22.95539		102.5279		98.40131		54.35185		52.74241		52.62154		62.85003		35.29506		35.3		98.14933		48.51903		48.51		52.89068
696		3.786762		3.78675		40.156		16.01057		13.4079		22.94184		22.98812		79.4527		52.38439		54		4.080341		40.30697		40		22.96909		94.49592		98.2994		56.31732		52.78505		52.67063		62.78697		35.3028		35.3		98.26111		48.51187		48.51		52.81903
699		3.786204		3.78675		40.12813		8.430254		13.4079		22.97045		22.91717		79.34563		52.43923		54		4.224622		40.3462		40		22.9931		101.7974		98.32696		54.5141		52.78211		52.6446		63.01845		35.30377		35.3		98.2759		48.50684		48.51		52.76865
702		3.788655		3.78675		40.25072		16.94298		13.4079		23.00181		23.00664		79.39974		52.38913		54		4.066786		40.33494		40		22.98682		94.05476		98.23512		56.41912		52.77098		52.80035		61.34829		35.29393		35.3		98.13502		48.51652		48.51		52.86547
705		3.786923		3.78675		40.16447		7.794123		13.4079		22.97158		22.93085		79.36416		52.41879		54		4.138781		40.31488		40		22.97526		102.4392		98.05516		54.289		52.80806		52.84191		61.30359		35.28776		35.3		98.04548		48.52374		48.51		52.9376
708		3.786427		3.78675		40.13953		16.17036		13.4079		23.02225		22.98676		79.3771		52.45854		54		4.239735		40.29772		40		22.96546		94.47393		98.45926		56.36465		52.78387		52.84592		61.02075		35.29488		35.3		98.14849		48.50127		48.51		52.71289
711		3.788477		3.78675		40.24242		8.760516		13.4079		22.92415		22.96765		79.4585		52.44683		54		4.192421		40.32445		40		22.98198		101.5936		98.42687		54.58686		52.77939		52.91548		60.28199		35.29835		35.3		98.19795		48.51318		48.51		52.83196
714		3.785666		3.78675		40.10201		16.30725		13.4079		23.00145		22.97876		79.39542		52.35567		54		3.91641		40.31346		40		22.97587		94.44884		98.18365		56.30369		52.80224		52.71025		62.5625		35.28781		35.3		98.04597		48.50067		48.51		52.70685
717		3.785921		3.78675		40.11444		8.199379		13.4079		22.95185		23.00669		79.47379		52.48571		54		4.277489		40.35067		40		22.99866		102.1301		98.46378		54.4653		52.75918		52.79049		61.32947		35.28847		35.3		98.0545		48.51556		48.51		52.85574
720		3.786376		3.78675		40.13737		17.06743		13.4079		23.03604		23.00365		79.38589		52.35755		54		3.894823		40.32092		40		22.98127		93.84505		98.38473		56.50405		52.72108		52.59058		62.94937		35.30555		35.3		98.30016		48.49667		48.51		52.66671
723		3.787119		3.78675		40.17459		8.314105		13.4079		22.97485		22.97892		79.42491		52.47411		54		4.216922		40.28307		40		22.95904		101.9541		98.23696		54.45033		52.75155		52.86047		60.55373		35.29057		35.3		98.08459		48.51364		48.51		52.83638
726		3.785764		3.78675		40.10697		15.88647		13.4079		22.98436		22.99337		79.42978		52.43104		54		4.079226		40.32229		40		22.98304		94.80109		98.37136		56.25527		52.8243		52.94727		60.4133		35.29404		35.3		98.13375		48.51847		48.51		52.88461
729		3.787263		3.78675		40.1817		8.677613		13.4079		22.99914		23.00725		79.4267		52.35377		54		3.843134		40.26213		40		22.94741		101.6764		98.19242		54.50055		52.80288		52.92815		60.39364		35.29593		35.3		98.15929		48.51024		48.51		52.80226
732		3.787469		3.78675		40.19205		16.55272		13.4079		22.97374		22.9634		79.41375		52.43665		54		4.068278		40.34421		40		22.99714		94.23424		98.25069		56.36528		52.79277		52.80321		61.54321		35.31187		35.3		98.38832		48.52892		48.51		52.98897
735		3.78664		3.78675		40.15048		7.94734		13.4079		22.99916		22.97121		79.40482		52.44923		54		4.091016		40.30135		40		22.9719		102.4163		98.23007		54.32958		52.84446		52.65822		63.51158		35.30118		35.3		98.23457		48.50905		48.51		52.7902
738		3.785783		3.78675		40.10773		16.46371		13.4079		22.93194		22.95138		79.45602		52.39157		54		3.911347		40.33245		40		22.99105		94.26214		98.26879		56.36299		52.82265		52.78247		62.05148		35.29428		35.3		98.13544		48.49334		48.51		52.6331
741		3.786654		3.78675		40.15118		8.613059		13.4079		23.0113		22.97596		79.3943		52.4256		54		3.99572		40.28722		40		22.96438		101.7108		98.2605		54.50945		52.76389		52.91487		60.13899		35.29907		35.3		98.20432		48.50685		48.51		52.7682
744		3.787022		3.78675		40.16963		16.10707		13.4079		22.9896		22.97542		79.40634		52.4552		54		4.067344		40.34261		40		22.99808		94.60275		98.17496		56.253		52.81338		52.7935		61.84887		35.28962		35.3		98.06782		48.51993		48.51		52.89898
747		3.787735		3.78675		40.20561		8.409627		13.4079		22.97535		22.97401		79.41333		52.39391		54		3.877273		40.31388		40		22.98131		101.9117		98.2551		54.45875		52.78409		52.81042		61.38774		35.30214		35.3		98.24792		48.5078		48.51		52.77758
750		3.788606		3.78675		40.24934		16.88741		13.4079		22.95205		22.99789		79.46292		52.36094		54		3.768904		40.33326		40		22.99341		94.07846		98.26858		56.41102		52.82447		52.76885		62.20832		35.30646		35.3		98.31053		48.49784		48.51		52.67792
753		3.785632		3.78675		40.10078		7.797979		13.4079		23.00996		22.99985		79.40588		52.3586		54		3.748606		40.34518		40		23.00106		102.52		98.25837		54.30925		52.74595		52.81512		60.9613		35.29011		35.3		98.0738		48.49127		48.51		52.6122
756		3.786322		3.78675		40.13515		15.95066		13.4079		22.98294		23.01668		79.45163		52.34209		54		3.68727		40.2897		40		22.96823		94.44263		98.15478		56.2821		52.8136		52.78179		61.97429		35.28719		35.3		98.03069		48.51338		48.51		52.8332
759		3.786327		3.78675		40.13522		8.80553		13.4079		23.00351		22.99804		79.41585		52.46309		54		4.022115		40.37594		40		23.02045		101.668		98.06559		54.46526		52.72432		52.84294		60.46997		35.29812		35.3		98.18768		48.4987		48.51		52.68626
762		3.785277		3.78675		40.08251		16.09919		13.4079		22.95584		22.96496		79.43362		52.4472		54		3.962718		40.27239		40		22.95881		94.71312		98.25172		56.24064		52.79853		52.89679		60.67263		35.30897		35.3		98.34418		48.49381		48.51		52.63735
765		3.788091		3.78675		40.22325		8.603524		13.4079		22.97281		22.96436		79.41571		52.46752		54		4.007521		40.32099		40		22.98843		101.609		98.19675		54.52122		52.72076		52.8104		60.75881		35.30704		35.3		98.3191		48.50073		48.51		52.70654
768		3.787059		3.78675		40.17171		16.26047		13.4079		22.98084		23.00785		79.44941		52.49229		54		4.0651		40.30151		40		22.9772		94.58338		98.28776		56.2925		52.72723		52.75215		61.40583		35.30441		35.3		98.28244		48.51189		48.51		52.81799
771		3.785441		3.78675		40.09095		8.406513		13.4079		22.97633		22.99147		79.44112		52.43897		54		3.897664		40.28661		40		22.96872		101.9005		98.06482		54.41589		52.75315		52.86564		60.5278		35.28426		35.3		97.99049		48.5132		48.51		52.83116
774		3.786601		3.78675		40.14899		16.48547		13.4079		22.94508		22.99544		79.47802		52.47449		54		3.98634		40.29028		40		22.97139		94.33893		97.96089		56.26519		52.80102		52.68208		62.84226		35.3056		35.3		98.29667		48.51203		48.51		52.81939
777		3.785714		3.78675		40.10473		8.29871		13.4079		23.01533		22.9872		79.40179		52.40225		54		3.76459		40.28078		40		22.96614		102.1193		98.2393		54.40264		52.79515		52.62358		63.36901		35.29412		35.3		98.13157		48.51026		48.51		52.80156
780		3.787053		3.78675		40.17168		16.64717		13.4079		23.00146		23.0045		79.43593		52.31658		54		3.503925		40.33682		40		23.00026		94.05229		98.20797		56.39625		52.77749		52.86629		60.7654		35.3065		35.3		98.30871		48.52635		48.51		52.96245
783		3.787409		3.78675		40.1894		8.075486		13.4079		22.99451		22.95283		79.386		52.47314		54		3.940929		40.36204		40		23.01586		102.3927		98.41616		54.37378		52.78631		52.87126		60.80404		35.31007		35.3		98.36006		48.50524		48.51		52.75127
786		3.787959		3.78675		40.2172		16.971		13.4079		22.97669		22.99311		79.4473		52.3975		54		3.709385		40.30151		40		22.98003		93.76267		98.13921		56.44551		52.75287		52.71391		62.04308		35.30305		35.3		98.25788		48.51211		48.51		52.8199
789		3.785899		3.78675		40.11414		7.929895		13.4079		22.92297		22.98087		79.49849		52.45896		54		3.87277		40.30743		40		22.98405		102.5002		97.94821		54.21809		52.79587		52.89655		60.64487		35.30587		35.3		98.29534		48.50533		48.51		52.75207
792		3.78673		3.78675		40.15539		16.20343		13.4079		22.9825		22.97824		79.4456		52.48421		54		3.931672		40.27244		40		22.96354		94.21673		98.13788		56.31819		52.79123		52.73476		62.21733		35.29816		35.3		98.18415		48.5003		48.51		52.70173
795		3.786612		3.78675		40.14978		8.926509		13.4079		22.93414		22.98823		79.50082		52.38692		54		3.637563		40.27609		40		22.96618		101.5023		98.45877		54.58613		52.71423		52.71225		61.6752		35.29566		35.3		98.14783		48.52748		48.51		52.97346
798		3.786164		3.78675		40.12714		15.89109		13.4079		23.01737		22.99686		79.42843		52.41593		54		3.707316		40.32239		40		22.99445		94.81518		98.17351		56.17788		52.76662		52.84554		60.86536		35.3071		35.3		98.31322		48.50636		48.51		52.76222
801		3.787519		3.78675		40.19501		8.692398		13.4079		23.01351		22.99981		79.43647		52.31844		54		3.412778		40.34928		40		23.01107		101.5817		98.23866		54.51321		52.77325		52.59141		63.47531		35.30286		35.3		98.25185		48.50062		48.51		52.70461
804		3.787081		3.78675		40.17311		16.09719		13.4079		23.02558		23.02728		79.45897		52.38965		54		3.603944		40.27682		40		22.96805		94.73905		98.13782		56.18693		52.72629		52.78185		61.10103		35.28585		35.3		98.00633		48.49808		48.51		52.67914
807		3.786411		3.78675		40.13961		8.534743		13.4079		22.97311		22.96406		79.4505		52.44036		54		3.736165		40.28898		40		22.97582		101.7253		98.30564		54.49311		52.71892		52.76398		61.2055		35.30371		35.3		98.26289		48.50756		48.51		52.77391
810		3.787022		3.78675		40.16991		16.31247		13.4079		23.02223		23.00203		79.44232		52.48447		54		3.849364		40.29188		40		22.97803		94.41051		98.17457		56.27685		52.75213		52.84125		60.76508		35.29939		35.3		98.20002		48.49989		48.51		52.69707
813		3.787348		3.78675		40.18606		8.486356		13.4079		22.93047		22.98746		79.51823		52.35117		54		3.451586		40.30374		40		22.98563		101.9489		98.09517		54.38047		52.79915		52.8012		61.63584		35.31111		35.3		98.36737		48.51806		48.51		52.87871
816		3.78634		3.78675		40.13582		16.4461		13.4079		22.97351		23.00726		79.50234		52.39002		54		3.549773		40.37464		40		23.02864		94.42443		98.11993		56.25584		52.7533		52.66892		62.50073		35.289		35.3		98.04885		48.50298		48.51		52.7278
819		3.785858		3.78675		40.11176		8.276347		13.4079		23.02277		22.98713		79.42929		52.40208		54		3.570536		40.30097		40		22.98493		102.0348		98.20065		54.38526		52.75113		52.76874		61.48038		35.29804		35.3		98.17937		48.51425		48.51		52.84044
822		3.785198		3.78675		40.07855		16.70472		13.4079		23.00909		23.01847		79.47668		52.36926		54		3.462116		40.32773		40		23.00146		93.98927		98.23374		56.39017		52.71181		52.79136		60.86037		35.28805		35.3		98.03413		48.48695		48.51		52.56743
825		3.787028		3.78675		40.16993		8.116872		13.4079		22.975		23.00348		79.4974		52.31875		54		3.302614		40.30362		40		22.98746		102.3438		98.24758		54.31399		52.78504		52.88945		60.6128		35.31195		35.3		98.37728		48.50894		48.51		52.78717
828		3.785837		3.78675		40.10998		16.85918		13.4079		23.03868		22.93462		79.36245		52.39762		54		3.515885		40.33983		40		23.00965		93.85853		98.30794		56.43862		52.75487		52.73476		61.85886		35.2994		35.3		98.19724		48.50494		48.51		52.74709
831		3.78665		3.78675		40.15072		8.013378		13.4079		22.99504		23.01078		79.48448		52.39098		54		3.482686		40.2909		40		22.98076		102.3278		98.46161		54.37167		52.74312		52.83102		60.77823		35.3175		35.3		98.45883		48.50953		48.51		52.793
834		3.786891		3.78675		40.16265		16.85845		13.4079		22.99446		23.01402		79.48871		52.39577		54		3.48251		40.31597		40		22.99627		93.96521		98.11063		56.36105		52.74713		52.86384		60.48955		35.31975		35.3		98.49118		48.50469		48.51		52.74451
837		3.787091		3.78675		40.17253		7.987053		13.4079		22.99799		22.99579		79.46616		52.44116		54		3.599334		40.29571		40		22.9846		102.4254		98.06162		54.24529		52.79759		52.74472		62.18534		35.30398		35.3		98.26414		48.50352		48.51		52.73278
840		3.786116		3.78675		40.12374		17.05089		13.4079		23.05971		23.0128		79.42042		52.34042		54		3.295378		40.3229		40		23.00138		93.7346		98.24157		56.44953		52.75737		52.75875		61.64303		35.289		35.3		98.04814		48.5135		48.51		52.83254
843		3.786005		3.78675		40.11865		8.594401		13.4079		23.0025		22.96871		79.42572		52.35777		54		3.331424		40.33418		40		23.0086		101.9862		98.34743		54.42435		52.83321		52.8092		61.89645		35.28945		35.3		98.0565		48.50151		48.51		52.71258
846		3.786676		3.78675		40.15221		15.83054		13.4079		23.00636		23.01007		79.46144		52.37521		54		3.367742		40.32912		40		23.006		94.77437		98.32676		56.20767		52.7536		52.79335		61.26104		35.30422		35.3		98.26893		48.51886		48.51		52.88597
849		3.787728		3.78675		40.20497		8.737102		13.4079		23.00941		23.0038		79.45444		52.28614		54		3.097182		40.336		40		23.01059		101.4755		98.41966		54.5671		52.77894		52.7907		61.54287		35.30133		35.3		98.22693		48.49912		48.51		52.68845
852		3.788322		3.78675		40.23452		16.00459		13.4079		23.04187		22.98876		79.4066		52.37381		54		3.335824		40.31335		40		22.99746		94.68414		97.94463		56.13731		52.79846		52.68583		62.7877		35.29787		35.3		98.1768		48.50797		48.51		52.77688
855		3.785583		3.78675		40.0975		8.649902		13.4079		22.93472		23.05068		79.57976		52.415		54		3.440601		40.29206		40		22.98515		101.6827		98.13377		54.44653		52.72874		52.63254		62.62331		35.29041		35.3		98.06899		48.50276		48.51		52.7248
858		3.786938		3.78675		40.16561		16.21111		13.4079		23.017		23.01188		79.46871		52.45504		54		3.541928		40.29881		40		22.98968		94.49129		98.35376		56.28666		52.75031		52.81514		61.01026		35.2986		35.3		98.18626		48.50387		48.51		52.73585
861		3.787309		3.78675		40.18401		8.450388		13.4079		23.01691		22.99937		79.45239		52.45948		54		3.540732		40.26526		40		22.97		101.7826		98.16393		54.42972		52.7398		52.75899		61.46634		35.30308		35.3		98.2512		48.50758		48.51		52.77294
864		3.788539		3.78675		40.24536		16.41804		13.4079		23.04574		23.02111		79.45175		52.35064		54		3.213259		40.28254		40		22.98083		94.21437		98.41574		56.37279		52.80966		52.91026		60.65203		35.29013		35.3		98.06418		48.51573		48.51		52.85443
867		3.787067		3.78675		40.17179		8.280332		13.4079		22.98337		22.99137		79.47712		52.32347		54		3.120896		40.32491		40		23.00669		101.966		97.93089		54.32438		52.79103		52.87196		60.8494		35.29835		35.3		98.18221		48.50818		48.51		52.77897
870		3.786756		3.78675		40.15604		16.54318		13.4079		23.01384		22.99881		79.44406		52.45164		54		3.476134		40.36167		40		23.0292		94.12813		98.06616		56.30483		52.7815		52.92697		60.20542		35.31111		35.3		98.36648		48.50437		48.51		52.7408
873		3.785882		3.78675		40.11229		8.222364		13.4079		22.97927		23.01641		79.4966		52.34187		54		3.145863		40.31956		40		23.00438		102.1731		98.15642		54.32965		52.77113		52.7366		62.00593		35.29684		35.3		98.1614		48.5108		48.51		52.80517
876		3.787538		3.78675		40.19507		16.83355		13.4079		22.93867		22.97044		79.49481		52.36891		54		3.209677		40.30451		40		22.99581		93.96727		98.41074		56.43315		52.73832		52.7532		61.51241		35.29331		35.3		98.11086		48.52099		48.51		52.90702
879		3.786042		3.78675		40.12035		8.067126		13.4079		22.96545		23.00993		79.50547		52.40352		54		3.295334		40.33846		40		23.01664		102.571		97.97704		54.18478		52.73228		52.78679		61.11568		35.29636		35.3		98.15464		48.51423		48.51		52.83945
882		3.785364		3.78675		40.08654		17.01858		13.4079		22.98691		22.98091		79.46268		52.37311		54		3.193612		40.31859		40		23.00517		93.67343		98.01084		56.40433		52.7921		52.85371		61.04544		35.27945		35.3		97.91078		48.51295		48.51		52.82655
885		3.787133		3.78675		40.17504		7.849289		13.4079		23.02229		22.99586		79.43965		52.38624		54		3.21735		40.32928		40		23.01205		102.5314		98.09066		54.22096		52.79386		53.03919		59.20694		35.29689		35.3		98.1615		48.49039		48.51		52.60091
888		3.787301		3.78675		40.18371		15.74002		13.4079		23.06373		22.96436		79.36759		52.33309		54		3.049961		40.26177		40		22.97199		94.73332		98.21576		56.18218		52.79186		52.83322		61.2463		35.29676		35.3		98.15938		48.51086		48.51		52.80565
891		3.785756		3.78675		40.1066		8.875303		13.4079		23.01753		23.01627		79.47524		52.41795		54		3.280071		40.33824		40		23.01836		101.4386		98.19732		54.5134		52.77963		52.72455		62.21129		35.29636		35.3		98.15319		48.50843		48.51		52.78131
894		3.785988		3.78675		40.11827		15.82434		13.4079		22.9467		22.99103		79.52023		52.37595		54		3.145049		40.28844		40		22.98893		94.783		98.32558		56.19944		52.7777		52.6439		63.0003		35.30598		35.3		98.29208		48.49198		48.51		52.61676
897		3.787147		3.78675		40.1761		8.779159		13.4079		22.94258		23.02349		79.55889		52.33673		54		3.017976		40.30086		40		22.99682		101.5482		98.2011		54.48864		52.74151		52.61833		62.89289		35.29972		35.3		98.20159		48.50699		48.51		52.76687
900		3.786846		3.78675		40.16097		16.0032		13.4079		23.02534		22.99886		79.46069		52.37645		54		3.118166		40.26006		40		22.97278		94.82182		98.15853		56.14708		52.77098		52.75199		61.84964		35.29436		35.3		98.12303		48.49769		48.51		52.67383
903		3.788178		3.78675		40.22754		8.634446		13.4079		22.9514		22.99577		79.52614		52.36047		54		3.057734		40.30813		40		23.00209		101.7432		98.08306		54.41119		52.78009		52.78092		61.64915		35.32563		35.3		98.57467		48.48445		48.51		52.54151
906		3.787698		3.78675		40.20347		16.23009		13.4079		23.02095		23.00744		79.47855		52.45986		54		3.329746		40.30582		40		23.00116		94.61699		98.22033		56.21778		52.75085		52.63896		62.77675		35.29173		35.3		98.08711		48.52754		48.51		52.97233
909		3.788782		3.78675		40.25799		8.392016		13.4079		23.0015		22.98365		79.46715		52.42144		54		3.204781		40.24056		40		22.96243		101.865		98.26522		54.4285		52.73462		52.7034		61.96932		35.31144		35.3		98.37137		48.51195		48.51		52.81636
912		3.787768		3.78675		40.20741		16.40645		13.4079		23.00753		23.00777		79.48904		52.29919		54		2.838585		40.31858		40		23.0097		94.36888		98.25827		56.28922		52.79108		52.75215		62.04839		35.29145		35.3		98.08346		48.51398		48.51		52.83661
915		3.787483		3.78675		40.19329		8.303636		13.4079		23.00561		22.98271		79.45945		52.32009		54		2.884355		40.28091		40		22.98753		101.9511		98.04045		54.34923		52.86323		52.67231		63.56968		35.28903		35.3		98.04777		48.50594		48.51		52.75623
918		3.78573		3.78675		40.10573		16.6801		13.4079		22.98941		23.01169		79.50661		52.3039		54		2.823501		40.25813		40		22.97432		93.9511		98.02233		56.33319		52.76902		52.64512		62.90221		35.30498		35.3		98.27757		48.50543		48.51		52.75107
921		3.786514		3.78675		40.14482		8.14333		13.4079		22.98193		23.00725		79.5082		52.31121		54		2.830354		40.29129		40		22.99466		102.1824		98.34856		54.36878		52.78011		52.69484		62.51832		35.31089		35.3		98.36311		48.49018		48.51		52.59837
