Trend data for Model:	
Model time base:		3
Plot duration (secs):		1770

Plot information - trends












Plot information - trajectories














Tag-names		24_PC1024:Measurement		24_PC1024:InternalSetpoint		24_PC1024:ControllerOutput		24_FC1005:Measurement		24_FC1005:InternalSetpoint		24_FC1019:Measurement		24_FC1019:InternalSetpoint		24_FC1019:ControllerOutput		24_LC1016:Measurement		24_LC1016:InternalSetpoint		24_LC1016:ControllerOutput		24_LC1015:Measurement		24_LC1015:InternalSetpoint		24_LC1015:ControllerOutput		24_FC1015:Measurement		24_FC1015:InternalSetpoint		24_FC1015:ControllerOutput		24_LC1028:Measurement		24_LC1028:InternalSetpoint		24_LC1028:ControllerOutput		24_TC1015:Measurement		24_TC1015:InternalSetpoint		24_TC1015:ControllerOutput		24_TC1088:Measurement		24_TC1088:InternalSetpoint		24_TC1088:ControllerOutput
Units		barg		barg		%		t/h		t/h		t/h		t/h		%		%		%		t/h		%		%		t/h		t/h		t/h		%		%		%		%		C		C		t/h		C		C		%
Legend titles																																																				
594		3.78631		3.78675		40.16015		14.94475		15		22.92011		22.8547		79.43426		53.13277		54		9.256034		39.78569		40		22.87941		98.00172		98.78369		59.69397		52.87875		52.91652		61.243		35.31312		35.3		98.74146		48.52652		48.51		52.96922
597		3.784438		3.78675		40.06587		14.97445		15		22.93428		22.86157		79.42367		53.09748		54		9.146768		39.76386		40		22.86594		98.15119		98.90005		59.71901		52.84031		52.86749		61.34731		35.32167		35.3		98.86916		48.52701		48.51		52.9743
600		3.788283		3.78675		40.25754		14.9831		15		22.96051		22.87547		79.40906		53.12172		54		9.208713		39.75677		40		22.86131		98.12849		98.70083		59.70681		52.91465		52.91209		61.64447		35.31591		35.3		98.79069		48.52424		48.51		52.94684
603		3.785808		3.78675		40.13349		14.97672		15		22.95765		22.85688		79.39203		53.08779		54		9.103065		39.70363		40		22.82903		98.14406		98.76727		59.7501		52.8789		53.07613		59.64785		35.30699		35.3		98.66633		48.53413		48.51		53.04586
606		3.7847		3.78675		40.07694		14.97696		15		22.95862		22.87091		79.39442		53.03529		54		8.943653		39.74195		40		22.85161		98.09781		98.73018		59.78122		52.90916		52.88406		61.87361		35.31411		35.3		98.77239		48.52058		48.51		52.91046
609		3.786038		3.78675		40.14317		14.99387		15		22.91142		22.85895		79.4122		52.99818		54		8.82833		39.72129		40		22.83882		98.07244		98.79784		59.8315		52.91001		52.75132		63.20925		35.31242		35.3		98.75103		48.52407		48.51		52.9456
612		3.787239		3.78675		40.2027		14.95476		15		22.918		22.81493		79.37215		53.02745		54		8.904021		39.65295		40		22.79738		98.22374		98.71216		59.80143		52.89136		52.86632		61.87269		35.31745		35.3		98.82707		48.52131		48.51		52.91818
615		3.786395		3.78675		40.15999		14.98252		15		22.98336		22.84494		79.34173		53.0148		54		8.858995		39.6808		40		22.81365		98.20302		98.83156		59.86539		52.92472		53.10572		59.80929		35.31907		35.3		98.85403		48.50846		48.51		52.78993
618		3.785779		3.78675		40.12882		15.03352		15		22.94732		22.83325		79.35101		52.89939		54		8.517852		39.6855		40		22.81603		98.23371		98.61116		59.82754		52.86139		52.95237		60.70686		35.30033		35.3		98.58666		48.52076		48.51		52.91327
621		3.786966		3.78675		40.18762		14.97444		15		22.88718		22.80712		79.36689		52.89979		54		8.510017		39.76394		40		22.86263		98.18401		98.65236		59.87707		52.85628		52.98392		60.33869		35.31651		35.3		98.82305		48.53218		48.51		53.02765
624		3.785714		3.78675		40.12419		14.95563		15		22.86708		22.81511		79.37883		52.96694		54		8.694464		39.657		40		22.79798		98.26421		98.87306		59.93921		52.82445		52.98056		60.05155		35.31472		35.3		98.8006		48.50465		48.51		52.75264
627		3.78586		3.78675		40.13076		15.04074		15		22.90529		22.79169		79.33196		52.85201		54		8.354216		39.70668		40		22.82733		98.16349		98.7802		59.96327		52.89536		53.12148		59.3496		35.32522		35.3		98.95356		48.52863		48.51		52.99268
630		3.784753		3.78675		40.07482		15.01025		15		22.90914		22.80299		79.32946		52.88007		54		8.425514		39.73378		40		22.8431		98.1756		98.70697		59.96501		52.91405		52.76836		63.06779		35.29147		35.3		98.4692		48.51614		48.51		52.86801
633		3.78507		3.78675		40.08959		14.99244		15		22.91694		22.79718		79.31433		52.87628		54		8.404801		39.63288		40		22.78205		98.25088		98.82844		60.00225		52.93521		52.98356		61.12734		35.30595		35.3		98.68101		48.51381		48.51		52.84492
636		3.785107		3.78675		40.09041		15.04182		15		22.93108		22.81056		79.30608		52.84593		54		8.307484		39.63253		40		22.78133		98.27449		98.57168		59.95417		52.89909		52.95646		61.03629		35.31373		35.3		98.79506		48.52448		48.51		52.95188
639		3.784939		3.78675		40.08127		12.0259		8.189958		22.86001		22.80297		79.341		52.80862		54		8.189958		39.63117		40		22.78		100.6443		98.70974		59.3338		52.91232		52.91649		61.56687		35.30469		35.3		98.66755		48.52536		48.51		52.96089
642		3.78508		3.78675		40.08738		11.35178		8.299315		22.8879		22.8351		79.33759		52.85012		54		8.299315		39.6553		40		22.79399		100.9691		98.56383		59.11129		52.92767		53.10965		59.78804		35.31557		35.3		98.8258		48.51196		48.51		52.82719
645		3.785113		3.78675		40.0877		10.84082		8.240076		22.87347		22.77641		79.30144		52.83312		54		8.240076		39.648		40		22.78909		101.3575		98.96573		58.98654		52.89912		52.88909		61.71012		35.30762		35.3		98.71104		48.52013		48.51		52.90906
648		3.785795		3.78675		40.12087		10.3442		8.240136		22.87373		22.83889		79.33695		52.83669		54		8.240136		39.63079		40		22.77824		101.8203		98.43972		58.59792		52.87303		53.11165		59.22191		35.29359		35.3		98.51051		48.52764		48.51		52.98442
651		3.784985		3.78675		40.079		10.03249		8.198516		22.96767		22.80623		79.24579		52.82594		54		8.198516		39.6298		40		22.77712		101.8251		98.62652		58.4871		52.91313		53.01086		60.63204		35.30905		35.3		98.73446		48.51267		48.51		52.83493
654		3.784659		3.78675		40.06124		9.744477		8.0129		22.90697		22.76812		79.25435		52.76514		54		8.0129		39.68082		40		22.80721		101.9491		98.22752		58.18431		52.97308		52.96248		61.71782		35.29546		35.3		98.53701		48.51427		48.51		52.8511
657		3.783954		3.78675		40.02428		9.505259		8.055397		22.84194		22.77026		79.29354		52.78355		54		8.055397		39.59196		40		22.75338		102.1419		98.46189		58.01864		52.94283		52.82583		62.7833		35.28932		35.3		98.44797		48.5169		48.51		52.87756
660		3.78285		3.78675		39.96702		9.179833		8.043379		22.84211		22.77672		79.29252		52.78316		54		8.043379		39.64298		40		22.78347		102.3018		98.33039		57.75951		52.86292		52.92378		61.0027		35.29478		35.3		98.5241		48.51744		48.51		52.88318
663		3.784039		3.78675		40.02497		9.013008		7.901684		22.88465		22.78346		79.26171		52.73775		54		7.901684		39.6446		40		22.7839		102.2821		98.4357		57.60005		52.92343		53.08453		60.0037		35.28652		35.3		98.40295		48.5091		48.51		52.79995
666		3.785124		3.78675		40.0775		8.783321		7.576787		22.85443		22.7741		79.2689		52.62879		54		7.576787		39.62167		40		22.76959		102.4142		98.43961		57.37736		52.90583		52.92311		61.44374		35.29678		35.3		98.54939		48.50926		48.51		52.80162
669		3.782827		3.78675		39.96059		8.704277		7.65879		22.86198		22.75463		79.24527		52.66117		54		7.65879		39.60968		40		22.76185		102.3447		98.52601		57.21558		52.9514		52.76957		63.43695		35.27362		35.3		98.21055		48.52906		48.51		52.99985
672		3.785158		3.78675		40.07511		8.440026		7.688813		22.87656		22.73934		79.2188		52.67555		54		7.688813		39.60117		40		22.75619		102.3922		98.0663		56.89196		52.92387		52.90308		61.82548		35.28927		35.3		98.43315		48.5146		48.51		52.85545
675		3.783833		3.78675		40.00664		8.444586		7.820819		22.83672		22.7768		79.26483		52.72529		54		7.820819		39.59907		40		22.75438		102.2407		98.45965		56.82956		52.87718		52.92625		61.12973		35.2642		35.3		98.06731		48.50167		48.51		52.7262
678		3.785173		3.78675		40.07107		8.33482		7.495968		22.87867		22.77021		79.22616		52.61646		54		7.495968		39.67634		40		22.80018		102.2294		98.29147		56.58675		52.87396		52.976		60.60182		35.26112		35.3		98.01616		48.50951		48.51		52.80462
681		3.7856		3.78675		40.09022		8.119771		7.623484		22.91332		22.7446		79.1784		52.6647		54		7.623484		39.63189		40		22.77294		102.2915		98.25425		56.35665		52.85949		52.97003		60.51367		35.27497		35.3		98.20841		48.53719		48.51		53.08171
684		3.784889		3.78675		40.05249		8.130208		7.874753		22.88517		22.77409		79.21064		52.7559		54		7.874753		39.6053		40		22.75641		102.2566		98.02075		56.10183		52.88562		52.80123		62.46313		35.27107		35.3		98.14463		48.53031		48.51		53.01304
687		3.784243		3.78675		40.01823		8.053262		7.682128		22.83732		22.75461		79.22342		52.69303		54		7.682128		39.66083		40		22.78916		102.0734		97.90338		55.91302		52.93993		52.90631		61.95618		35.28166		35.3		98.28828		48.52292		48.51		52.93935
690		3.782763		3.78675		39.94192		7.966614		7.595656		22.86762		22.78117		79.21522		52.667		54		7.595656		39.63515		40		22.77319		102.237		97.90199		55.6698		52.95895		52.95056		61.70338		35.27549		35.3		98.18989		48.52074		48.51		52.91773
693		3.785485		3.78675		40.07607		7.918092		7.606019		22.87928		22.76997		79.19368		52.6746		54		7.606019		39.64029		40		22.77568		101.897		97.87782		55.5487		52.95121		52.90482		62.08419		35.26436		35.3		98.01968		48.50998		48.51		52.81033
696		3.783513		3.78675		39.97477		7.809951		7.562531		22.86451		22.77692		79.20166		52.66354		54		7.562531		39.59692		40		22.74907		101.9854		98.11832		55.39501		52.96074		53.05471		60.67939		35.26477		35.3		98.01696		48.51409		48.51		52.85168
699		3.783515		3.78675		39.97267		7.825557		7.527171		22.8278		22.76152		79.21056		52.6553		54		7.527171		39.61808		40		22.7612		101.8574		98.35561		55.29583		52.86578		53.00189		60.25898		35.26206		35.3		97.96864		48.52148		48.51		52.92584
702		3.784741		3.78675		40.0319		7.764498		7.463137		22.83174		22.75081		79.19573		52.63708		54		7.463137		39.64239		40		22.7752		101.6888		98.02611		55.06577		52.96921		52.94525		61.85928		35.24822		35.3		97.75855		48.52402		48.51		52.95149
705		3.78565		3.78675		40.07559		7.623938		7.601109		22.89001		22.79088		79.17809		52.68901		54		7.601109		39.6092		40		22.75471		101.7665		98.05381		54.86644		52.94593		52.93396		61.73844		35.25548		35.3		97.85203		48.52178		48.51		52.92933
708		3.78583		3.78675		40.08264		7.716559		7.562642		22.82174		22.75707		79.19521		52.6797		54		7.562642		39.62627		40		22.76437		101.4636		98.27948		54.81648		52.93196		52.87203		62.22023		35.26657		35.3		98.00146		48.53261		48.51		53.03782
711		3.785825		3.78675		40.08057		7.706696		7.573483		22.82107		22.74054		79.17891		52.68749		54		7.573483		39.55432		40		22.72061		101.5697		97.96926		54.53457		52.95435		53.12139		59.95086		35.25094		35.3		97.76574		48.523		48.51		52.94193
714		3.786069		3.78675		40.09065		7.648919		7.219262		22.84876		22.75292		79.16298		52.5686		54		7.219262		39.60202		40		22.74865		101.257		97.72747		54.37452		52.90327		52.8138		62.51522		35.25535		35.3		97.81724		48.5176		48.51		52.8882
717		3.784264		3.78675		39.99824		7.57901		7.627557		22.85734		22.72204		79.13129		52.71436		54		7.627557		39.5847		40		22.73766		101.2285		98.11055		54.30594		52.91242		52.98805		60.86295		35.24521		35.3		97.66041		48.50362		48.51		52.74864
720		3.784366		3.78675		40.00136		7.669489		7.290375		22.80223		22.74594		79.17925		52.60131		54		7.290375		39.60107		40		22.74691		101.0541		97.70646		54.08373		52.92012		52.86296		62.1916		35.26233		35.3		97.89565		48.5248		48.51		52.96073
723		3.786308		3.78675		40.09645		7.589223		7.357355		22.81567		22.75995		79.17385		52.62857		54		7.357355		39.60909		40		22.75115		100.9981		97.72901		53.94154		52.88736		53.05267		59.96453		35.26235		35.3		97.88496		48.52199		48.51		52.93286
726		3.783964		3.78675		39.97761		7.547853		7.273279		22.79982		22.74183		79.16618		52.60342		54		7.273279		39.59846		40		22.74416		101.0073		97.95953		53.83912		52.92869		53.05536		60.34838		35.26181		35.3		97.86681		48.53745		48.51		53.08786
729		3.784365		3.78675		39.99604		7.546035		7.680359		22.82712		22.74841		79.14687		52.74871		54		7.680359		39.59205		40		22.73972		101.0689		97.71856		53.60933		52.94854		53.12541		59.84346		35.25176		35.3		97.71082		48.53435		48.51		53.05725
732		3.78507		3.78675		40.03007		7.533993		7.608627		22.80365		22.73547		79.14861		52.72771		54		7.608627		39.54304		40		22.70971		100.7027		97.87104		53.58937		52.91507		53.05436		60.21876		35.26746		35.3		97.92596		48.52365		48.51		52.9505
735		3.785338		3.78675		40.04229		7.533667		7.565144		22.84562		22.71909		79.10412		52.71656		54		7.565144		39.60229		40		22.74466		100.7636		97.57613		53.35056		52.95596		52.9865		61.30722		35.25266		35.3		97.70012		48.52678		48.51		52.98203
738		3.785534		3.78675		40.0505		7.474896		7.716111		22.81108		22.74933		79.14164		52.77284		54		7.716111		39.60754		40		22.7472		100.5857		97.62794		53.26652		52.99885		52.90344		62.56414		35.26499		35.3		97.8663		48.50854		48.51		52.80004
741		3.785349		3.78675		40.03986		7.600031		7.569749		22.81679		22.73546		79.1228		52.72593		54		7.569749		39.61659		40		22.75204		100.4017		97.74073		53.20245		52.90264		53.02583		60.37672		35.26035		35.3		97.78762		48.52646		48.51		52.97955
744		3.784595		3.78675		40.00081		7.5787		7.31963		22.84612		22.72847		79.09358		52.64296		54		7.31963		39.60729		40		22.74586		100.3127		97.73649		53.09381		52.94283		53.22787		58.7514		35.27463		35.3		97.98367		48.54782		48.51		53.19371
747		3.786192		3.78675		40.0799		7.496082		7.469966		22.82721		22.75688		79.11896		52.69904		54		7.469966		39.59411		40		22.73736		100.362		98.01414		53.02521		52.89792		53.04124		60.16437		35.25399		35.3		97.6761		48.53477		48.51		53.06361
750		3.784222		3.78675		39.9806		7.587596		7.571158		22.81869		22.72755		79.09949		52.73795		54		7.571158		39.60843		40		22.74536		100.1974		97.72998		52.8712		52.94645		53.11946		59.86267		35.26791		35.3		97.86589		48.52872		48.51		53.00357
753		3.787658		3.78675		40.15191		7.515565		7.829662		22.84643		22.76763		79.10175		52.83148		54		7.829662		39.60867		40		22.74491		100.203		97.87308		52.78543		52.98544		53.04164		61.02771		35.26365		35.3		97.7935		48.53848		48.51		53.10161
756		3.785815		3.78675		40.05861		7.568664		7.475318		22.8497		22.742		79.07665		52.71218		54		7.475318		39.61799		40		22.74991		99.91259		97.87988		52.74564		52.94236		53.19775		59.03236		35.26948		35.3		97.86756		48.54635		48.51		53.18079
759		3.787139		3.78675		40.12433		7.653162		7.661394		22.81078		22.71612		79.07938		52.78049		54		7.661394		39.58435		40		22.72913		100.0864		97.60883		52.5222		52.96427		52.8687		62.5378		35.25464		35.3		97.64296		48.52811		48.51		52.99883
762		3.785531		3.78675		40.04286		7.626107		7.391588		22.79501		22.74598		79.10429		52.69044		54		7.391588		39.5693		40		22.71952		99.63051		97.56925		52.51944		53.05707		52.97737		62.37678		35.24592		35.3		97.50655		48.5402		48.51		53.12021
765		3.786266		3.78675		40.07871		7.659028		7.557542		22.84212		22.74416		79.06657		52.75173		54		7.557542		39.56098		40		22.71394		99.83996		97.8033		52.42318		53.03619		52.88816		63.0606		35.26057		35.3		97.70712		48.5536		48.51		53.25461
768		3.786514		3.78675		40.09075		7.634713		7.837109		22.81649		22.75097		79.08273		52.85246		54		7.837109		39.57879		40		22.72405		99.68845		97.65258		52.32538		53.05781		53.14009		60.75677		35.26327		35.3		97.73653		48.5346		48.51		53.06515
771		3.78528		3.78675		40.02837		7.690226		7.558072		22.83608		22.76568		79.07395		52.75915		54		7.558072		39.59098		40		22.73081		99.66633		97.90124		52.29913		53.06226		53.05517		61.64996		35.25033		35.3		97.54045		48.52594		48.51		52.97896
774		3.786277		3.78675		40.07742		7.750678		7.912042		22.78869		22.76885		79.1027		52.88553		54		7.912042		39.63615		40		22.75735		99.53016		97.84403		52.23102		53.02641		53.17272		60.11651		35.26192		35.3		97.69889		48.5437		48.51		53.15705
777		3.787371		3.78675		40.13154		7.76775		7.815875		22.90141		22.75169		79.01054		52.85566		54		7.815875		39.58429		40		22.72568		99.4746		97.74954		52.13148		53.03293		53.02526		61.6538		35.26853		35.3		97.7829		48.55332		48.51		53.2538
780		3.786193		3.78675		40.0723		7.672162		7.914994		22.78301		22.75283		79.08529		52.89348		54		7.914994		39.62006		40		22.74659		99.39795		97.62656		52.03447		52.98398		53.02452		61.17402		35.27652		35.3		97.88837		48.53399		48.51		53.06084
783		3.784248		3.78675		39.97447		7.705297		7.618038		22.82228		22.76566		79.06348		52.79384		54		7.618038		39.65473		40		22.76685		99.33484		97.70821		51.98877		52.98083		52.99175		61.47112		35.25667		35.3		97.59203		48.53398		48.51		53.06111
786		3.785088		3.78675		40.01623		7.827251		7.960253		22.78363		22.74974		79.07546		52.91597		54		7.960253		39.65404		40		22.76593		99.26898		97.39373		51.849		53.01121		53.07894		60.9051		35.27052		35.3		97.78084		48.52045		48.51		52.92613
789		3.787786		3.78675		40.15059		7.884918		7.938561		22.79897		22.78841		79.08807		52.91171		54		7.938561		39.65245		40		22.76447		99.04174		98.06475		51.99878		53.01537		53.05905		61.14634		35.25797		35.3		97.58979		48.51575		48.51		52.87949
792		3.785953		3.78675		40.05848		7.875249		7.826632		22.82255		22.79955		79.07679		52.87609		54		7.826632		39.66396		40		22.77089		99.00289		97.48042		51.79208		52.99747		52.95349		62.02154		35.28045		35.3		97.90369		48.53282		48.51		53.0506
795		3.78499		3.78675		40.01012		7.83257		7.938384		22.82769		22.82618		79.08891		52.91807		54		7.938384		39.69543		40		22.78934		98.92731		97.7383		51.81141		52.9979		52.98874		61.67601		35.27116		35.3		97.76163		48.53021		48.51		53.02475
798		3.787642		3.78675		40.14275		7.965996		7.802583		22.83488		22.81717		79.07647		52.87405		54		7.802583		39.71357		40		22.79981		98.96581		97.88155		51.77672		52.94472		52.99493		61.08574		35.27294		35.3		97.77859		48.53063		48.51		53.02915
801		3.785449		3.78675		40.03295		7.904631		8.070196		22.81775		22.80297		79.07761		52.97006		54		8.070196		39.75716		40		22.82558		98.83456		97.98932		51.77533		52.95121		52.99487		61.15386		35.27852		35.3		97.84987		48.51304		48.51		52.85347
804		3.786828		3.78675		40.10204		8.123296		8.157199		22.84263		22.82711		79.07617		53.00325		54		8.157199		39.74784		40		22.81964		98.57123		97.61992		51.69154		52.97427		52.99016		61.43309		35.24473		35.3		97.35387		48.51007		48.51		52.82401
807		3.786918		3.78675		40.1066		8.111446		8.376014		22.83727		22.86022		79.10197		53.08215		54		8.376014		39.79011		40		22.84468		98.5739		97.69512		51.65847		52.9486		52.94027		61.67773		35.2778		35.3		97.82114		48.52214		48.51		52.94488
810		3.789143		3.78675		40.21798		7.967616		8.136607		22.82809		22.87567		79.12009		53.00194		54		8.136607		39.85346		40		22.88243		98.88298		97.58938		51.50883		52.92841		52.83456		62.53559		35.2862		35.3		97.93496		48.53068		48.51		53.03043
813		3.785881		3.78675		40.05507		8.124289		8.405859		22.8528		22.87772		79.10614		53.09833		54		8.405859		39.86863		40		22.89127		98.6037		97.86877		51.6041		52.93296		52.82829		62.6466		35.27338		35.3		97.74235		48.53012		48.51		53.02502
816		3.786817		3.78675		40.10207		8.231976		8.352012		22.88641		22.94476		79.131		53.08246		54		8.352012		39.93		40		22.92792		98.57582		97.78132		51.5491		52.92314		52.90288		61.80658		35.29036		35.3		97.98064		48.5156		48.51		52.87993
819		3.786666		3.78675		40.09468		8.151543		8.270074		22.83865		22.9263		79.15419		53.0568		54		8.270074		39.88561		40		22.90116		98.49797		97.7763		51.52865		52.82053		52.84846		61.32922		35.26306		35.3		97.58059		48.51041		48.51		52.82802
822		3.787578		3.78675		40.14055		8.09182		8.356038		22.83132		22.94328		79.17439		53.08934		54		8.356038		39.95949		40		22.94538		98.28866		97.50229		51.47643		52.89056		53.16959		58.82271		35.2792		35.3		97.80625		48.52052		48.51		52.92922
825		3.787229		3.78675		40.12346		8.334008		8.46754		22.8679		22.93596		79.15005		53.13071		54		8.46754		39.99181		40		22.96474		98.49705		97.68675		51.43981		52.95465		52.73263		63.83778		35.26798		35.3		97.63858		48.517		48.51		52.89401
828		3.788606		3.78675		40.19302		8.295356		8.722654		22.91877		22.97625		79.14852		53.2219		54		8.722654		39.96632		40		22.94944		98.15493		97.67107		51.48903		52.97402		52.72649		64.09603		35.27829		35.3		97.77998		48.50823		48.51		52.80635
831		3.787955		3.78675		40.16081		8.356917		8.475439		22.90316		23.01395		79.18994		53.13864		54		8.475439		40.07317		40		23.01358		98.1609		97.96699		51.53307		52.88474		52.70981		63.37395		35.27807		35.3		97.77099		48.50867		48.51		52.81073
834		3.786576		3.78675		40.09281		8.372953		9.009268		22.88511		23.01535		79.20984		53.32637		54		9.009268		40.0962		40		23.0275		98.30339		97.81082		51.43235		52.91532		52.91305		61.64958		35.27561		35.3		97.72885		48.50872		48.51		52.81119
837		3.788739		3.78675		40.20166		8.613438		8.59679		22.93396		23.02445		79.19039		53.18551		54		8.59679		40.10043		40		23.03016		98.15924		97.65497		51.40555		52.89206		52.71291		63.42121		35.28057		35.3		97.79405		48.50343		48.51		52.75829
840		3.788171		3.78675		40.1739		8.428511		8.736726		22.94654		23.05621		79.21172		53.23643		54		8.736726		40.14236		40		23.05549		98.32604		97.49906		51.30613		52.87399		52.65647		63.80835		35.29204		35.3		97.95442		48.52126		48.51		52.93654
843		3.788343		3.78675		40.18326		8.592779		8.560259		22.92809		23.05903		79.23512		53.17744		54		8.560259		40.15377		40		23.06258		98.14857		97.69719		51.38047		52.84275		52.78096		62.25368		35.27411		35.3		97.69064		48.50433		48.51		52.76718
846		3.788493		3.78675		40.19153		8.541281		8.911166		22.89992		23.05858		79.26409		53.30149		54		8.911166		40.23221		40		23.10992		98.03392		97.72357		51.40005		52.87079		52.88073		61.53888		35.30339		35.3		98.10661		48.51358		48.51		52.85963
849		3.789227		3.78675		40.22929		8.783547		8.745176		22.93789		23.10434		79.28016		53.24599		54		8.745176		40.20318		40		23.0928		97.91426		97.74495		51.42019		52.81455		52.77604		62.02949		35.27748		35.3		97.7273		48.5113		48.51		52.83656
852		3.788679		3.78675		40.20328		8.787141		9.176643		22.95653		23.1267		79.29285		53.39789		54		9.176643		40.32016		40		23.16334		97.83347		97.8224		51.45136		52.77394		52.75668		61.82029		35.28309		35.3		97.8043		48.50883		48.51		52.81173
855		3.787872		3.78675		40.16369		8.697439		9.009691		22.94269		23.16495		79.33951		53.34198		54		9.009691		40.25242		40		23.12311		98.05065		97.78874		51.38052		52.80804		52.69293		62.80381		35.29346		35.3		97.94871		48.50969		48.51		52.82017
858		3.789307		3.78675		40.2365		8.785675		8.97296		22.97325		23.15076		79.32174		53.33118		54		8.97296		40.36102		40		23.1887		98.06293		97.98073		51.41809		52.83673		52.59649		64.06172		35.28224		35.3		97.78173		48.50577		48.51		52.78067
861		3.788201		3.78675		40.18226		8.908779		8.955638		22.9241		23.17287		79.38257		53.32706		54		8.955638		40.32482		40		23.16746		97.93769		97.76895		51.39116		52.74202		52.7895		61.18746		35.27956		35.3		97.7385		48.50647		48.51		52.78755
864		3.788732		3.78675		40.21009		8.899104		9.139982		22.95998		23.1982		79.38981		53.39292		54		9.139982		40.32169		40		23.16611		97.86222		97.799		51.41306		52.78355		52.80257		61.47601		35.27679		35.3		97.69379		48.4906		48.51		52.62862
867		3.788413		3.78675		40.19522		8.965022		9.123818		22.9979		23.22481		79.39637		53.38903		54		9.123818		40.42589		40		23.2292		97.78353		98.08899		51.50507		52.73444		52.55829		63.43223		35.28411		35.3		97.79502		48.49621		48.51		52.68436
870		3.788721		3.78675		40.21221		9.0545		9.089132		22.96331		23.21218		79.42491		53.37868		54		9.089132		40.42107		40		23.2269		97.81218		97.92319		51.46071		52.79301		52.71157		62.48957		35.29908		35.3		98.00806		48.48859		48.51		52.60789
873		3.78863		3.78675		40.20879		9.033276		9.262956		23.01389		23.22523		79.41511		53.44071		54		9.262956		40.43725		40		23.23724		97.88586		98.01224		51.46772		52.76269		52.67572		62.5488		35.28614		35.3		97.81859		48.50869		48.51		52.80861
876		3.789492		3.78675		40.25303		9.073595		9.537892		22.99912		23.25161		79.45706		53.53779		54		9.537892		40.40719		40		23.21985		97.88616		98.06179		51.48566		52.72625		52.79382		61.00837		35.2924		35.3		97.90594		48.49663		48.51		52.68769
879		3.789493		3.78675		40.25433		9.129189		9.391118		22.97442		23.28067		79.50921		53.48834		54		9.391118		40.45689		40		23.25037		97.62214		97.74188		51.47919		52.74168		52.49598		64.14647		35.29384		35.3		97.92386		48.50249		48.51		52.7459
882		3.789535		3.78675		40.25806		9.321873		9.415214		23.00716		23.26465		79.49273		53.4982		54		9.415214		40.45065		40		23.24735		97.78907		97.99401		51.51153		52.73771		52.60174		63.05277		35.27796		35.3		97.69256		48.49833		48.51		52.70396
885		3.789365		3.78675		40.25124		9.285246		9.650506		23.05642		23.28607		79.49017		53.58136		54		9.650506		40.49778		40		23.27638		97.57259		97.95415		51.5646		52.67483		52.5306		63.13971		35.30418		35.3		98.06737		48.50094		48.51		52.72964
888		3.789461		3.78675		40.25779		9.373791		9.649145		23.04357		23.31215		79.5328		53.58232		54		9.649145		40.56888		40		23.31984		97.81895		98.25614		51.59152		52.72386		52.6507		62.43194		35.29376		35.3		97.91581		48.49787		48.51		52.69855
891		3.788703		3.78675		40.22132		9.329307		9.770781		23.06727		23.30296		79.52809		53.6258		54		9.770781		40.56941		40		23.32096		97.70228		97.97491		51.56435		52.71738		52.71377		61.73911		35.29242		35.3		97.89391		48.48162		48.51		52.53578
894		3.78895		3.78675		40.23503		9.505865		9.662715		23.06215		23.31731		79.55871		53.58948		54		9.662715		40.58792		40		23.33291		97.46003		97.79344		51.59216		52.70839		52.54802		63.3111		35.31132		35.3		98.16364		48.46692		48.51		52.38829
897		3.788465		3.78675		40.21232		9.359646		9.784075		23.06785		23.32949		79.58031		53.63279		54		9.784075		40.5211		40		23.29367		97.80602		98.27953		51.64407		52.66279		52.80261		60.31249		35.29858		35.3		97.97884		48.49505		48.51		52.66926
900		3.787433		3.78675		40.1624		9.578633		9.692375		23.11126		23.33432		79.57109		53.60208		54		9.692375		40.56282		40		23.31957		97.39329		97.90646		51.67022		52.63782		52.52297		62.86307		35.29814		35.3		97.97089		48.48316		48.51		52.54984
903		3.790005		3.78675		40.29243		9.666151		9.828461		23.04237		23.33967		79.63734		53.65037		54		9.828461		40.6108		40		23.34925		97.63998		97.96084		51.6382		52.68124		52.44774		64.05224		35.30188		35.3		98.02167		48.49521		48.51		52.66998
906		3.789129		3.78675		40.25044		9.70947		9.774456		23.09765		23.36166		79.63297		53.63265		54		9.774456		40.63363		40		23.36386		97.59947		97.82254		51.63402		52.61016		52.6469		61.35182		35.29075		35.3		97.85971		48.49306		48.51		52.64803
909		3.790679		3.78675		40.32958		9.806052		10.15175		23.10071		23.36291		79.64933		53.76457		54		10.15175		40.64825		40		23.37358		97.4029		97.8185		51.70217		52.61335		52.55521		62.3043		35.29599		35.3		97.93372		48.4853		48.51		52.56998
912		3.788304		3.78675		40.21257		9.802325		9.789854		23.09041		23.38638		79.69012		53.63978		54		9.789854		40.65775		40		23.38026		97.29915		97.88451		51.76729		52.66069		52.61608		62.1713		35.29923		35.3		97.97996		48.48205		48.51		52.5371
915		3.788808		3.78675		40.23925		9.774319		9.919001		23.11791		23.36086		79.67157		53.6855		54		9.919001		40.6609		40		23.38313		97.52482		98.06322		51.7776		52.64424		52.51834		62.98827		35.29042		35.3		97.85172		48.4944		48.51		52.66007
918		3.788129		3.78675		40.20695		9.823105		9.900069		23.08187		23.37132		79.72041		53.67969		54		9.900069		40.64089		40		23.37213		97.35026		98.09267		51.85016		52.62358		52.61939		61.77495		35.31127		35.3		98.15065		48.4801		48.51		52.51645
